date,1,2,3,4,5
200401,22.69,22.53,19.67,19.73,17.42
200402,22.27,22.28,19.53,19.69,17.35
200403,21.93,21.57,18.95,19.31,17.23
200404,22.45,21.89,19.2,19.46,16.58
200405,22.38,21.46,18.9,19.42,16.56
200406,22.25,21.33,18.09,18.36,15.58
200407,20.12,18.13,16.62,16.97,14.82
200408,20.14,18.24,16.72,17.01,14.82
200409,18.69,17.15,15.05,14.56,12.18
200410,18.71,17.1,14.94,14.38,10.82
200411,18.2,17.03,14.72,13.86,10.6
200412,17.33,15.87,13.83,12.97,9.41
200501,17.89,16.02,13.82,13.13,9.3
200502,17.47,15.53,13.31,12.7,9
200503,18.05,15.91,13.68,12.85,9.29
200504,18.4,16.26,13.54,12.72,8.15
200505,16.64,15.4,12.79,11.74,7.76
200506,16.55,15.47,12.81,11.74,7.79
200507,16.35,15.44,12.93,12,7.98
200508,16.3,15.52,12.8,11.9,8.08
200509,16.3,15.25,12.54,11.7,7.94
200510,15.53,14.71,11.85,10.97,7.4
200511,15.53,14.84,12.11,11.19,7.67
200512,15.49,14.87,12.07,11.15,7.06
200601,16.13,15.65,12.68,11.42,7.11
200602,16.14,15.7,12.73,11.44,7.09
200603,16.36,15.89,12.85,11.43,6.9
200604,15.81,15.31,12.36,10.94,6.78
200605,16.6,16.08,13.06,11.51,7.17
200606,16.54,15.84,13.02,11.56,7.15
200607,15.55,15.21,12.57,11.08,6.56
200608,15.48,15.13,12.51,11.02,6.66
200609,15.29,14.82,12.36,10.93,6.77
200610,15.65,15.07,12.58,11.06,6.96
200611,14.58,14.04,12.04,10.5,6.67
200612,14.34,14.01,11.9,10.3,6.42
200701,13.85,13.56,11.62,9.97,6
200702,13.89,13.57,11.6,9.96,6.34
200703,13.47,13.33,11.37,9.82,6.07
200704,12.32,12.07,10.54,9.25,6.24
200705,12,11.37,10.46,8.88,6.28
200706,11.88,11.42,10.56,9.19,6.54
200707,12.26,11.83,10.97,9.53,6.82
200708,12.18,11.73,10.85,9.48,6.73
200709,12.18,11.73,10.89,9.53,7.06
200710,11.88,11.42,10.48,9.13,6.87
200711,13.36,12.43,11.3,9.83,7.55
200712,13.39,12.41,11.41,9.9,7.59
200801,12.71,12,11.48,10.4,8.94
200802,13.01,12.19,11.6,10.57,9.3
200803,12.32,11.66,11.37,10.47,9.31
200804,12.46,11.86,12.64,11.27,9.72
200805,12.18,11.95,12.48,11.28,9.47
200806,13.5,13.19,13.64,12.95,11.44
200807,13.86,13.2,13.28,12.85,11.46
200808,13.96,13.61,13.38,12.83,11.37
200809,14.97,14.63,15.4,15.67,12.75
200810,19.59,20.39,20.6,21.3,16.58
200811,21.02,21.5,21.27,21.66,16.96
200812,21.33,22.1,21.65,22.05,16.92
200901,22.16,22.98,22.11,21.99,17.34
200902,23.14,24.11,22.78,22.49,18.25
200903,24.87,25.53,24.09,23.79,19.71
200904,28.41,28.59,26.77,25.92,20.62
200905,28.63,28.56,26.46,25.95,20.93
200906,28.97,28.65,26.49,26,20.97
200907,29.94,29.44,27.54,26.98,21.85
200908,30.27,29.48,27.7,27.3,21.96
200909,30.72,29.97,28.05,27.73,21.89
200910,31.15,30.31,28.17,27.78,21.76
200911,30.69,30.05,28.1,27.89,22.27
200912,31.35,30.8,28.59,28.32,22.33
201001,31,30.47,28.39,28.17,22.09
201002,31.08,30.49,28.58,28.42,22.15
201003,31.58,30.98,29.05,28.93,22.55
201004,32.13,31.13,28.73,28.79,22.32
201005,32.72,31.46,29.12,29.08,22.95
201006,32.72,31.49,29.15,28.83,22.46
201007,32.83,31.75,29.54,29.23,23.06
201008,33.4,31.95,29.79,29.43,23.23
201009,33.83,32.83,30.13,28.83,23.31
201010,30.29,28.69,26.01,23.62,20.1
201011,28.19,26.95,24.54,22.07,19.22
201012,28.55,27.17,24.74,22.27,19.54
201101,26.77,25.33,23.25,21.15,18.23
201102,24.17,22.71,21.27,19.06,15.96
201103,23.73,22.28,20.81,18.68,15.41
201104,21.6,20.11,18.84,17.1,14.7
201105,21.85,20.41,19.12,17.23,14.66
201106,22.13,20.59,19.3,17.49,14.82
201107,21.59,20.38,19.1,17.37,14.42
201108,23.09,21.89,20.45,18.57,15.05
201109,24.22,23.15,22.1,19.9,15.84
201110,25.02,24.75,23.79,21.63,17.22
201111,25.08,24.77,23.75,21.55,16.82
201112,24.51,24.12,23.39,21.28,16.81
201201,24.92,24.27,23.37,21.27,16.73
201202,24.73,24.24,23.28,21.22,16.85
201203,24.27,23.75,22.78,20.7,16.61
201204,23.59,23.62,22.71,20.61,16.66
201205,23.3,23.38,22.57,20.72,16.11
201206,22.62,22.58,21.75,19.93,15.61
201207,22.39,22.34,21.46,19.52,15.08
201208,21.23,21.44,20.86,19.13,14.52
201209,20.04,19.77,19.22,17.85,13.5
201210,20.04,19.88,19.15,17.81,13.53
201211,19.93,19.79,19.05,17.76,13.5
201212,19.08,19.17,18.53,17.24,12.89
201301,19.4,19.63,18.95,17.91,13.2
201302,19.2,19.28,18.67,17.77,13.1
201303,19.46,19.44,18.8,17.96,13.24
201304,19.46,19.45,18.73,17.92,13.17
201305,19.6,19.63,18.81,17.98,13.11
201306,19.41,19.58,18.77,17.96,13.08
201307,19.84,19.62,18.92,18.02,13.21
201308,18.06,18.14,17.8,16.93,12.68
201309,15.7,15.73,15.11,14.67,11.22
201310,13.57,12.17,11.79,11.75,9.54
201311,13.62,12.19,11.74,11.67,9.5
201312,13.59,12.13,11.64,11.56,9.49
201401,13.12,12.24,11.69,11.62,10.02
201402,13.25,12.38,11.87,11.73,10.02
201403,13.25,12.45,12.01,11.79,9.93
201404,13.96,12.84,12.28,11.88,9.82
201405,12.61,11.53,10.54,9.74,8.22
201406,12.47,11.74,10.71,9.84,8.04
201407,13.51,12.7,11.82,10.32,8.31
201408,13.56,12.88,11.92,10.47,8.47
201409,14.46,13.78,12.97,11.26,8.67
201410,14.37,13.84,13.05,11.16,8.3
201411,14.49,13.87,13.05,11.16,8.29
201412,14.63,13.81,13.03,11.2,8.41
201501,15.07,13.91,12.91,10.62,8.73
201502,15.35,14.42,13.59,11.33,9.29
