date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193006,-25.15,-35.49,-28.61,-22.89,-17.4,-34.42,-20.15,-10.84,-19.29,-8.85,-17.17,-3.97,3.42,-3.34,-0.1,-10.34,-12.1,-5.24,2.63,-0.26,-0.49,8.02,10.66,5.7,11.64
193007,-26.87,-34.36,-25.67,-22.61,-18.36,-34.1,-19.19,-10.38,-19.44,-10.7,-16.82,-5.43,0.95,-3.04,-2.52,-12.54,-13.49,-6.38,-0.24,-3.02,-2.09,6.63,9.67,4.66,14.4
193008,-31.63,-38.19,-27.62,-24.88,-24.73,-36.33,-20.09,-13.23,-22.45,-16.41,-19.61,-8.18,-2.61,-6.58,-4.41,-14.24,-16.32,-8.48,-3.05,-4.3,-3.04,5.86,8.7,3.53,-3.59
193009,-41.97,-48.68,-40.71,-33.76,-34.58,-42.5,-27.12,-20.6,-29.28,-25.33,-26.9,-17.19,-9.83,-14.23,-14.67,-20.12,-22.34,-13.78,-11.56,-11.5,-10.05,-1.93,2.78,-4.18,-20.11
193010,-52.99,-57.15,-44.86,-43.47,-41.49,-46.07,-33.98,-28.5,-36.93,-31.52,-34.91,-25.11,-19.73,-24.26,-28.57,-28.61,-30.12,-21.08,-19.76,-22.67,-19.23,-9.95,-7.91,-12.4,-34.19
193011,-46.59,-59.02,-44.58,-43.14,-42.12,-47.3,-32.42,-29.68,-36.41,-33.25,-36.41,-25.25,-21.14,-23.98,-30.57,-29.99,-31.15,-22.07,-22.43,-22.38,-20.44,-11.11,-9.75,-16.2,-38.55
193012,-52.95,-65.93,-50.66,-48.85,-48.58,-51.94,-36.83,-34.97,-41.82,-39.91,-38.5,-30.34,-22.35,-29.85,-37.59,-34.17,-36.06,-27.95,-27.09,-27.78,-25.05,-18.85,-14.09,-22.77,-48.59
193101,-59.87,-60.74,-46.06,-44.71,-43.35,-48.01,-33.99,-32.16,-37.96,-36.84,-35.58,-27.43,-18.97,-28.45,-32.08,-31.37,-34.26,-27.5,-24.29,-24.48,-23.13,-17.42,-11.05,-16.75,-41.34
193102,-52.16,-56.74,-33.25,-36.9,-36.22,-44.4,-28.3,-26.62,-33.68,-30.73,-28.25,-20.35,-12.72,-23.44,-25.84,-25.18,-28.58,-24.68,-21.69,-17.56,-17.89,-14.09,-10.4,-13.86,-30.27
193103,-53.27,-54.53,-33.76,-40.44,-38.46,-44.84,-31.66,-26.72,-34.84,-31.13,-28.87,-23.61,-16.03,-25.32,-31.19,-28.64,-31.02,-27.76,-26.14,-23.1,-20.27,-18.89,-15.21,-19.08,-38.38
