date,1,2,3,4,5
199204,10.24,9.34,13.84,12.13,11.15
199205,9.48,10,14.13,13.03,11.83
199206,8.47,10.25,14.69,13.35,11.14
199207,17.74,20.11,25.03,22.14,18.65
199208,21.32,24.11,28.63,25.39,20.22
199209,26.12,29.13,32.85,28.19,20.9
199210,25.46,26.43,29.45,24.46,17.46
199211,30.77,28.17,30.92,24.9,17.87
199212,27.37,25.31,28.45,22.95,15.99
199301,22.97,20.94,24.11,19.43,12.35
199302,16.15,15.64,20.17,17.16,11.67
199303,17.16,16.83,22.47,18.66,12.76
199304,13.55,12.64,18.19,14.08,9.07
199305,18.99,17.77,23.54,18.94,13.05
199306,17.36,16.06,21.05,17.14,10.6
199307,15.93,14.55,18.67,15.76,8.95
199308,17.39,16.78,21.35,18.91,11.69
199309,16.8,17.4,21.16,18,10.54
199310,21.34,21.64,24.47,20.61,13.49
199311,16.68,15.18,16.59,13.12,6.93
199312,9.74,13.04,16.63,14.65,8.72
199401,9.93,12.89,16.41,15.28,9.96
199402,11.41,14.62,17.71,16.07,9.35
199403,11.52,13.24,15.67,12.9,5.62
199404,10.84,12.97,15.46,13.04,5.96
199405,13.57,14.44,16.49,13.88,7.73
199406,10.26,10.93,12.52,9.74,4.28
199407,12.41,13.7,15.67,12.87,7.03
199408,13.72,15.76,17.9,14.9,8.51
199409,13.29,13.76,15.44,12.23,6.93
199410,8.47,9.57,11.94,9.74,6.46
199411,4.74,5.84,7.25,5.97,4.08
199412,1.6,5.27,7.56,5.43,4.56
199501,4.47,6.31,7.97,6.25,5.49
199502,4.5,7.05,8.56,6.79,6.42
199503,6.63,10.11,11.33,9.71,9.48
199504,5.75,8.75,9.51,8.73,9.64
199505,6.88,9.4,10.11,9.31,11.71
199506,9.91,12.11,12.21,11.46,13.28
199507,10.92,12.99,13.23,11.86,13.22
199508,11.73,12.4,13.1,12.47,13.89
199509,10.58,12.22,13.53,13.51,15.52
199510,9.55,10.56,13.23,13.85,16
199511,9.94,11.39,13.39,14.14,17.9
199512,8.41,11.76,13.12,12.37,17.05
199601,9.46,11.93,12.86,14.25,20.9
199602,14.13,17.22,17.96,18.19,24.29
199603,16.56,18.1,19.14,18.46,23.97
199604,21.7,22.87,21.95,20.7,23.7
199605,28.49,27.95,24.95,23.69,26.89
199606,24.99,23.94,21,20.44,25.17
199607,17.39,14.21,12.61,13.74,19.9
199608,19.06,17.56,16.83,17.92,22.73
199609,20.63,20.08,19.24,20.37,24.63
199610,21.88,21.38,20.59,23.02,28.36
199611,24.14,22.07,21.75,25.9,32.34
199612,23.62,24.03,22.71,24.68,29.2
199701,25.11,23.24,20.93,23.76,30.78
199702,23.15,19.75,18.56,22.26,29.35
199703,18.57,15.62,14.94,18.21,24.69
199704,15.4,14.11,14.89,18.13,25.85
199705,17.34,17.44,18.26,20.15,28.16
199706,17.5,16.74,17.53,18.95,28.71
199707,18.13,18.52,19.92,22.07,33.5
199708,19.22,19.27,19.99,20.58,26.81
199709,27.64,27.68,26.07,25.11,30.25
199710,24.57,21.93,20.4,19.27,25.58
199711,22.24,19.21,18.71,20.55,27.47
199712,20.51,19.81,20.22,20.62,26.57
199801,18.35,17.04,17.24,18.68,26.5
199802,20.23,20.46,20.59,22.25,30.53
199803,18.82,19.13,21.03,23.09,33.01
199804,16.45,16.77,19.85,22.2,32.21
199805,16.74,15.81,18.48,21.06,30.75
199806,21.73,22.07,24.01,25.28,36.95
199807,15.3,13.87,15.17,18.69,34.99
199808,0.85,-0.22,0.78,5.51,21.38
199809,3.44,4.18,5.77,8.75,23.72
199810,3.22,4.64,5.86,9.3,23.96
199811,6.61,6.6,8.37,12,29.25
199812,5.18,7.93,10.94,13.49,29.35
199901,9.05,10.25,12.37,12.75,31.79
199902,7.96,7.99,10.51,13.23,32.54
199903,7.81,8.36,10.78,13.2,31.26
199904,7.66,6.83,10.42,13.82,29.41
199905,6.06,5.5,8.34,12.8,25.19
199906,6.86,6.45,7.37,12.22,23.35
199907,5.34,3.79,5.31,11.12,24.83
199908,-0.56,-1.88,0.08,6.57,21.31
199909,0.21,0.09,2.35,8.36,21.35
199910,0.58,0.57,3.02,9.63,22.72
199911,6.75,3.57,4.7,10.84,23
199912,14.83,9.3,9.97,17.16,25.97
200001,14.62,4.44,3.58,10.62,18.75
200002,26.62,10.35,7.28,13.94,14.91
200003,18.34,6.35,5.72,16.57,19.6
200004,11.72,5.47,6.98,16.83,18.48
200005,7,2.08,5.08,14.46,14.33
200006,21.32,11.18,12.58,20.07,16.28
200007,35.83,22.98,23.84,30.53,24.55
200008,37.64,22.31,24.27,32.28,25.08
200009,33.88,18.36,18.81,25.1,17.37
200010,24.24,12.76,13.27,21.46,12.68
200011,16.96,5.05,4.33,13.68,3.85
200012,14.11,8.37,8.75,19.19,1.94
200101,27,17.97,15.65,23.1,5.23
200102,26.62,15.34,10.82,18.12,-1.95
200103,19.2,8.94,2.79,10.27,-6.92
200104,20.67,11.3,6.45,14.59,-2.12
200105,22.91,9.51,5.51,13.16,-4.3
200106,23.5,14.38,7.4,14.39,-3.75
200107,23.34,12.68,6.6,15.12,-4.18
200108,22.41,10.43,4.38,13.18,-5.97
200109,15.26,1.64,-3.48,2.9,-12.7
200110,12.66,1.55,-2.28,3.13,-12.94
200111,8.49,1.22,-2.48,2.47,-12.31
200112,9.21,5.44,2.31,7.03,-9.88
200201,-2.79,-3.16,-4.13,0.97,-9.72
200202,0.57,-1.85,-4.06,-1.92,-14.79
200203,13.38,6.29,1.27,2.82,-11.68
200204,20.02,10.56,2.43,4.04,-13.46
200205,8.69,3.06,-2.32,1.29,-14.96
200206,8.46,2.22,-4.18,-1.56,-17.28
200207,-2.77,-9.08,-12.9,-10.86,-23.03
200208,-1.7,-7.78,-10.47,-8.85,-20.8
200209,-2.29,-9.58,-12.53,-13.18,-24.46
200210,4.11,-3.44,-6.13,-7.49,-17.12
200211,9.83,-2.71,-6.71,-7.3,-15.26
200212,-0.51,-9.34,-11.03,-10.77,-19
200301,1.27,-8.54,-9.58,-9.02,-15.99
200302,1.16,-8.62,-8.21,-7.72,-13.64
200303,-0.95,-11.06,-11.07,-11.71,-16.36
200304,-1.54,-8.47,-7.96,-9.46,-13.25
200305,3.59,-6.75,-4.6,-5.3,-10.06
200306,7.77,-2.74,-1.41,-3.94,-8.88
200307,13.96,2.91,2.9,0.43,-4.98
200308,24.76,14.71,13.97,10.67,-0.33
200309,22.65,9.7,8.48,7.42,-1.83
200310,24.11,9.49,8.59,7.04,-2.89
200311,22.53,7.44,7.26,6.04,-2.81
200312,23.06,9.63,9.54,7.92,0.16
200401,29.75,13.81,12.46,9.85,2.11
200402,24.89,9.47,9.43,7.73,1
200403,23.32,9.35,10.26,8.3,3.52
200404,21.21,9.86,10.4,7.35,3.4
200405,22.14,12.99,15.29,12.9,7.91
200406,34.44,26.48,23.85,20.68,12.68
200407,29.67,22.06,19.59,17.45,10.43
200408,34.3,25.95,24.43,23.82,17
200409,35.34,26.9,24.02,22.68,12.61
200410,29.24,22.69,20.62,18.95,10.55
200411,38.52,32.29,28,26.12,16.08
200412,42.09,36.29,32.39,30.03,19.76
200501,41.29,35.65,32.22,29.64,19.4
200502,40.72,36.72,32.87,31.13,19.91
200503,31.96,29.03,25.65,25.23,14.38
200504,20.04,18.48,17.36,17.24,10.69
200505,20.23,21.86,19.67,20.06,11.72
200506,17.89,20.17,18.68,19.28,10.76
200507,19.15,21.37,18.66,19.78,11.77
200508,17.05,21.74,19.19,20.24,11.91
200509,12.41,17.17,14.65,16.17,9.41
200510,8.33,13.56,10.94,13.07,8.24
200511,9.36,14.83,12.42,14.21,7.52
200512,5.9,12.32,11.12,13.47,6.54
200601,10.58,16.63,13.8,14.91,6.96
200602,10.85,15.7,13,15.03,7.94
200603,16.45,21.09,17.2,18.45,9.17
200604,16.54,20.57,16.27,17.97,9.26
200605,11.03,14.43,11.84,14.46,7.09
200606,15.39,18.6,14.89,17.12,9.01
200607,14.05,17.15,13.25,15.52,9.21
200608,13.08,15.69,12.44,14.85,10
200609,12.45,15.14,11.82,14.48,10.65
200610,10.75,13.13,10.59,12.99,10.35
200611,9.4,12.93,10.74,12.78,9.4
200612,12.64,14.99,12.54,14.6,11.53
200701,13.12,14.36,12.92,14.92,11.22
200702,14.85,15.43,14.47,15.56,10.94
200703,18.94,19.66,18.53,18.52,12.41
200704,16.48,16.49,17.31,17.6,13.05
200705,15.7,16.21,18.74,18.5,14.98
200706,11.55,11.54,15.11,14.15,12.08
200707,8.48,9.01,13.16,11.9,11.05
200708,8.2,9.8,13.06,11.26,11.64
200709,10.35,12.21,16.33,14.12,14.57
200710,8.41,10.96,15.11,12.63,13.75
200711,3.6,7.27,11.24,9.05,11.58
200712,-1.34,3.21,6.92,5.99,10.06
200801,-5.05,-0.05,4.05,2.91,6.64
200802,-9.39,-3.86,1.1,0.36,4.37
200803,-9.65,-3.88,0.39,-1.02,3.47
200804,-5.99,0.17,6.77,3.76,7.06
200805,-3.99,2.8,9.65,6.37,7.55
200806,-6.47,0.69,7.74,3.44,2.52
200807,-5.54,1.14,6.98,1.11,0.86
200808,-4.12,3.35,8.26,1.06,0.11
200809,-10.61,-3,0.41,-7.36,-5.75
200810,-20.87,-14.92,-11.79,-19.38,-14.27
200811,-26.92,-19.96,-16.31,-23.34,-17.93
200812,-25.87,-18.4,-15.64,-23.01,-18.13
200901,-30.08,-22.82,-19.73,-25.72,-20.55
200902,-34.83,-27.98,-24.5,-29.69,-24.98
200903,-32.04,-25.25,-22.31,-28.15,-23.41
200904,-27.56,-20.7,-18.65,-24.94,-21.49
200905,-25.75,-18.82,-17.41,-22.64,-18.72
200906,-21.47,-15.41,-15.19,-20.59,-17.51
200907,-17.71,-12.34,-11.14,-17.15,-15.32
200908,-15.99,-11.66,-10.7,-16.2,-15.7
200909,-13.63,-9.62,-9.28,-14.32,-15.16
200910,-13.47,-9.9,-9.14,-14.11,-14.06
200911,-12.62,-8.92,-6.68,-11.79,-11.22
200912,-5.49,-1.52,-0.39,-6.36,-7.72
201001,-4.96,-1.29,-1.09,-7.05,-7.87
201002,-2.07,0.19,2.14,-3.8,-6.29
201003,0.91,2.73,2.23,-2.93,-5.72
201004,3.53,2.62,2.07,-2.94,-5.82
201005,3.58,2.63,1.77,-2.18,-5.59
201006,-3.28,-3.36,-2.47,-4.32,-7.58
201007,-2.05,-2.75,-0.87,-1.74,-4.93
201008,-2.59,-2.78,1.31,2.58,-2.81
201009,14.95,16.37,20.07,21.85,10.56
201010,26.5,26.05,28.97,30.04,16.84
201011,26.17,24.78,28.59,29.22,16.09
201012,40.08,37.55,39.63,38.5,24.8
201101,48.61,47.54,48.12,47.09,32.94
201102,44.7,44.98,45.24,43.8,29.49
201103,35.39,36.07,37.33,36.36,24.15
201104,33.02,35.53,38.27,35.29,22.76
201105,28.63,32.92,36.74,34.59,21.83
201106,20.81,26.07,29.29,27.63,16.67
201107,16.22,21.7,24.36,22.42,13.87
201108,6.41,11.87,15.41,13.85,9.05
201109,4.77,9.69,11.83,10.57,6.13
201110,10.83,16.6,17.71,15.64,8.24
201111,5.76,11.61,13.67,12.14,7.25
201112,8.12,13.36,15.66,14.08,9.7
201201,9.74,14.94,16.13,14.6,10.54
201202,6.31,12.28,13.91,12.97,9.9
201203,3.76,10.66,12.11,11.64,11.21
201204,7.43,14.22,15.93,15.51,15.49
201205,8.43,15.2,16.19,14.93,14.99
201206,8.36,14.07,14.33,12.11,13.48
201207,12.5,17.42,17.27,14.3,16.86
201208,8.1,11.83,12.77,10.75,13.26
201209,7.96,11.98,11.87,10.24,12.58
201210,4.33,8.52,9.37,8.56,11.65
201211,0.17,4.6,6.74,5.86,8.44
201212,2.78,6.1,7.55,6.12,7.59
201301,3.43,6.44,8.05,7.97,8.57
201302,2.62,5.71,7,7.52,9.39
201303,4.68,6.94,7.62,8.65,9.75
201304,5.95,7.54,8.1,9.4,11.56
201305,10.29,11.2,11.32,12.43,13.82
201306,11.99,13.59,13.26,13.48,14.12
201307,23.16,23.46,22.73,22,20.19
201308,28.66,29.39,28.46,27.19,22.67
201309,25.02,23.94,22.91,22.07,18.55
201310,27.24,25.37,25.17,24.12,21.34
201311,30.33,27.73,27.25,25.36,22.65
201312,26.37,24.91,25.15,23.48,21.51
201401,24.26,20.9,21.17,18.88,16.75
201402,24.72,22.27,23.57,20.99,17.32
201403,25.94,23.12,23.83,21.32,18.26
201404,27,24.75,26.47,25.4,22.28
201405,22.78,21.85,25.06,25.55,21.13
201406,27.11,26.73,28.93,28.73,21.41
201407,21.33,21.4,22.7,24.15,19.33
201408,20.74,21.98,24.28,25.93,20.11
201409,19.03,20.28,21.35,23.69,20.56
201410,22.2,23.81,22.88,24.15,21.53
201411,19.34,21.58,21.79,23.98,22.85
201412,18.98,19.13,18.71,19.75,19.57
201501,15.58,16.08,16.41,17.97,16.83
201502,15.72,17.25,17.91,19.31,18.03
