date,1,2,3,4,5
200804,6.95,9,0.75,4.3,6.83
200805,8.77,9.82,0.54,4.97,7.78
200806,6.04,4.89,-5.15,-0.82,3.04
200807,4.02,3.15,-7.71,-0.86,3.88
200808,3.4,3.01,-8.43,-0.94,4.36
200809,-3.97,-3.1,-13.03,-6.3,-3.58
200810,-13.04,-12.04,-21.38,-17.16,-14.4
200811,-16.83,-14.57,-25.17,-22.46,-20.18
200812,-16.73,-14.46,-25.01,-23.27,-19.42
200901,-17.49,-17.87,-27.79,-28.45,-24.56
200902,-20.63,-22.63,-32.92,-34.02,-30.81
200903,-18.93,-21.67,-30.55,-32.25,-28.73
200904,-16.63,-20.08,-27.74,-29.6,-24.33
200905,-14.07,-18,-24.43,-26.88,-22.91
200906,-12.52,-17.2,-22.85,-24.89,-20.08
200907,-10.45,-14.59,-20.77,-21.39,-15.82
200908,-11.86,-14.46,-20.57,-20.21,-11.92
200909,-11.83,-13.82,-18.73,-19.19,-9.76
200910,-10.38,-13.12,-17.33,-19.6,-11.09
200911,-7.09,-10.7,-15.17,-17.39,-9.07
200912,-2.28,-6.53,-11.73,-14.24,-4.8
201001,-3,-7.07,-10.91,-14.25,-4.37
201002,-1.8,-5.59,-8.11,-10.94,-1.5
201003,-1.37,-4.21,-7.87,-10.2,-0.11
201004,-2.58,-3.35,-6.55,-9.99,0.08
201005,-2.74,-3.2,-5.39,-9.05,-0.82
201006,-4.69,-6.12,-6.09,-12.34,-7.78
201007,-2.13,-4.18,-2.9,-9.56,-6.69
201008,1.46,-2.49,-1.7,-7.96,-5.47
201009,17.11,10.77,12.37,6.81,9.75
201010,25.48,15.64,19.3,13.98,16.91
201011,23.94,16.07,18.67,14.46,13.69
201012,29.41,25.23,29.85,28.11,29.08
201101,35.01,34.09,40.82,39.32,40.91
201102,30.55,32.47,36.52,36.52,37.33
201103,25.48,27.47,29.95,29.41,25.65
201104,24.9,26.7,27.48,27,25.61
201105,23.6,25.78,26.83,26.43,22.59
201106,19.16,19.19,20.84,19.39,15.84
201107,17.77,15.57,17.7,14.33,6.5
201108,12.84,10.73,10.14,8.56,-0.71
201109,9.32,8.01,7.01,7.29,-1.71
201110,11.1,11.46,11.62,9.94,1.82
201111,9.79,9.98,10.13,7.88,-1.36
201112,11.49,12.67,12.38,11.88,-0.03
201201,13.89,12.58,12.94,10.55,-0.07
201202,13.59,11.16,11.46,9.1,-1.71
201203,15.31,11.14,10.67,9.29,-1.44
201204,19.57,15.13,15.04,13.94,2.48
201205,18.17,16.23,13.55,15.45,4.02
201206,15.74,15.06,12,13.83,3.67
201207,18.77,18.46,15.72,16.55,7.65
201208,14.44,14.9,11.79,12.48,6.26
201209,12.82,13.87,11.51,13.04,7.89
201210,10.84,11.99,10.43,12.13,10.04
201211,9.07,9.02,6.58,7.5,3.72
201212,8.26,7.75,6.17,7.49,5.54
201301,9.22,8.68,7.28,8.08,7.43
201302,9.58,8.97,7.33,8.99,8.62
201303,9.67,8.94,8.35,10.51,9.94
201304,10.75,10.51,10.19,12.34,12.35
201305,12.65,13.75,12.23,14.54,16.92
201306,12,14.57,13.56,16.28,18.49
201307,17.86,20.77,21.63,22.82,27.89
201308,21.41,23.11,25.18,24.96,32.2
201309,18.34,18.38,19.39,20.82,26.35
201310,21.03,20.39,21.79,23.13,30.8
201311,23.55,21.57,22.26,22.63,33.38
201312,20.78,21.03,22.14,22.74,30.56
201401,15.9,17.55,17.39,17.66,25.26
201402,16.55,19.08,19.58,18.01,24.31
201403,15.88,19.89,20.7,20,28.12
201404,19.67,23.09,25.01,23.51,32.95
201405,19.67,22.07,23,21.75,29.98
201406,20.32,22.87,23.61,23.32,32.8
201407,17.45,19.92,21.88,21.34,27.98
201408,19.3,21.05,21.83,21.13,28.04
201409,20.62,20.7,21.17,19.85,25.02
201410,21.56,21.88,22.3,20.9,26.99
201411,23.9,23.57,23.05,19.7,23.67
201412,20.77,19.79,19.3,16.46,20.56
201501,19.45,17.71,16.07,12.46,16.4
201502,20.9,19.26,17.49,13.17,16.73
